Country.Region	DateFormatted	Cumulative.Deaths	Days.from.50th.Death	LastInSeries	Label	Prct.Increase.Death.2Day	Deaths.per.Day	Deaths.per.Day.3DayMA
Belize	2020-04-19	2	NA	no	NA	NA	0	0
Belize	2020-04-20	2	NA	no	NA	NA	0	0
Belize	2020-04-21	2	NA	no	NA	NA	0	0
Belize	2020-04-22	2	NA	no	NA	NA	0	0
Belize	2020-04-23	2	NA	no	NA	NA	0	0
Belize	2020-04-24	2	NA	no	NA	NA	0	0
Belize	2020-04-25	2	NA	no	NA	NA	0	0
Belize	2020-04-26	2	NA	no	NA	NA	0	0
Belize	2020-04-27	2	NA	no	NA	NA	0	0
Belize	2020-04-28	2	NA	no	NA	NA	0	0
Belize	2020-04-29	2	NA	no	NA	NA	0	0
Belize	2020-04-30	2	NA	no	NA	NA	0	0
Belize	2020-05-01	2	NA	no	NA	NA	0	0
Belize	2020-05-02	2	NA	no	NA	NA	0	0
Belize	2020-05-03	2	NA	no	NA	NA	0	0
Belize	2020-05-04	2	NA	no	NA	NA	0	0
Belize	2020-05-05	2	NA	no	NA	NA	0	0
Belize	2020-05-06	2	NA	no	NA	NA	0	0
Belize	2020-05-07	2	NA	no	NA	NA	0	0
Belize	2020-05-08	2	NA	no	NA	NA	0	0
Belize	2020-05-09	2	NA	no	NA	NA	0	0
Belize	2020-05-10	2	NA	no	NA	NA	0	0
Belize	2020-05-11	2	NA	no	NA	NA	0	0
Belize	2020-05-12	2	NA	no	NA	NA	0	0
Belize	2020-05-13	2	NA	no	NA	NA	0	0
Belize	2020-05-14	2	NA	no	NA	NA	0	0
Belize	2020-05-15	2	NA	no	NA	NA	0	0
Belize	2020-05-16	2	NA	yes	Belize (2)	NA	0	0
Benin	2020-01-22	0	NA	no	NA	NA	NA	NA
Benin	2020-01-23	0	NA	no	NA	NA	NA	NA
Benin	2020-01-24	0	NA	no	NA	NA	NA	NA
Benin	2020-01-25	0	NA	no	NA	NA	0	0
Benin	2020-01-26	0	NA	no	NA	NA	0	0
Benin	2020-01-27	0	NA	no	NA	NA	0	0
Benin	2020-01-28	0	NA	no	NA	NA	0	0
Benin	2020-01-29	0	NA	no	NA	NA	0	0
Benin	2020-01-30	0	NA	no	NA	NA	0	0
Benin	2020-01-31	0	NA	no	NA	NA	0	0
Benin	2020-02-01	0	NA	no	NA	NA	0	0
Benin	2020-02-02	0	NA	no	NA	NA	0	0
Benin	2020-02-03	0	NA	no	NA	NA	0	0
Benin	2020-02-04	0	NA	no	NA	NA	0	0
Benin	2020-02-05	0	NA	no	NA	NA	0	0
Benin	2020-02-06	0	NA	no	NA	NA	0	0
Benin	2020-02-07	0	NA	no	NA	NA	0	0
Benin	2020-02-08	0	NA	no	NA	NA	0	0
Benin	2020-02-09	0	NA	no	NA	NA	0	0
Benin	2020-02-10	0	NA	no	NA	NA	0	0
Benin	2020-02-11	0	NA	no	NA	NA	0	0
Benin	2020-02-12	0	NA	no	NA	NA	0	0
Benin	2020-02-13	0	NA	no	NA	NA	0	0
Benin	2020-02-14	0	NA	no	NA	NA	0	0
Benin	2020-02-15	0	NA	no	NA	NA	0	0
Benin	2020-02-16	0	NA	no	NA	NA	0	0
Benin	2020-02-17	0	NA	no	NA	NA	0	0
Benin	2020-02-18	0	NA	no	NA	NA	0	0
Benin	2020-02-19	0	NA	no	NA	NA	0	0
Benin	2020-02-20	0	NA	no	NA	NA	0	0
Benin	2020-02-21	0	NA	no	NA	NA	0	0
Benin	2020-02-22	0	NA	no	NA	NA	0	0
Benin	2020-02-23	0	NA	no	NA	NA	0	0
Benin	2020-02-24	0	NA	no	NA	NA	0	0
Benin	2020-02-25	0	NA	no	NA	NA	0	0
Benin	2020-02-26	0	NA	no	NA	NA	0	0
Benin	2020-02-27	0	NA	no	NA	NA	0	0
Benin	2020-02-28	0	NA	no	NA	NA	0	0
Benin	2020-02-29	0	NA	no	NA	NA	0	0
Benin	2020-03-01	0	NA	no	NA	NA	0	0
Benin	2020-03-02	0	NA	no	NA	NA	0	0
Benin	2020-03-03	0	NA	no	NA	NA	0	0
Benin	2020-03-04	0	NA	no	NA	NA	0	0
Benin	2020-03-05	0	NA	no	NA	NA	0	0
Benin	2020-03-06	0	NA	no	NA	NA	0	0
Benin	2020-03-07	0	NA	no	NA	NA	0	0
Benin	2020-03-08	0	NA	no	NA	NA	0	0
Benin	2020-03-09	0	NA	no	NA	NA	0	0
Benin	2020-03-10	0	NA	no	NA	NA	0	0
Benin	2020-03-11	0	NA	no	NA	NA	0	0
Benin	2020-03-12	0	NA	no	NA	NA	0	0
Benin	2020-03-13	0	NA	no	NA	NA	0	0
Benin	2020-03-14	0	NA	no	NA	NA	0	0
Benin	2020-03-15	0	NA	no	NA	NA	0	0
Benin	2020-03-16	0	NA	no	NA	NA	0	0
Benin	2020-03-17	0	NA	no	NA	NA	0	0
Benin	2020-03-18	0	NA	no	NA	NA	0	0
Benin	2020-03-19	0	NA	no	NA	NA	0	0
Benin	2020-03-20	0	NA	no	NA	NA	0	0
Benin	2020-03-21	0	NA	no	NA	NA	0	0
Benin	2020-03-22	0	NA	no	NA	NA	0	0
Benin	2020-03-23	0	NA	no	NA	NA	0	0
Benin	2020-03-24	0	NA	no	NA	NA	0	0
Benin	2020-03-25	0	NA	no	NA	NA	0	0
Benin	2020-03-26	0	NA	no	NA	NA	0	0
Benin	2020-03-27	0	NA	no	NA	NA	0	0
Benin	2020-03-28	0	NA	no	NA	NA	0	0
Benin	2020-03-29	0	NA	no	NA	NA	0	0
Benin	2020-03-30	0	NA	no	NA	NA	0	0
Benin	2020-03-31	0	NA	no	NA	NA	0	0
Benin	2020-04-01	0	NA	no	NA	NA	0	0
Benin	2020-04-02	0	NA	no	NA	NA	0	0
Benin	2020-04-03	0	NA	no	NA	NA	0	0
Benin	2020-04-04	0	NA	no	NA	NA	0	0
Benin	2020-04-05	0	NA	no	NA	NA	0	0
Benin	2020-04-06	1	NA	no	NA	NA	1	0.333333333333333
Benin	2020-04-07	1	NA	no	NA	NA	0	0.333333333333333
Benin	2020-04-08	1	NA	no	NA	NA	0	0.333333333333333
Benin	2020-04-09	1	NA	no	NA	NA	0	0
Benin	2020-04-10	1	NA	no	NA	NA	0	0
Benin	2020-04-11	1	NA	no	NA	NA	0	0
Benin	2020-04-12	1	NA	no	NA	NA	0	0
Benin	2020-04-13	1	NA	no	NA	NA	0	0
Benin	2020-04-14	1	NA	no	NA	NA	0	0
Benin	2020-04-15	1	NA	no	NA	NA	0	0
Benin	2020-04-16	1	NA	no	NA	NA	0	0
Benin	2020-04-17	1	NA	no	NA	NA	0	0
Benin	2020-04-18	1	NA	no	NA	NA	0	0
Benin	2020-04-19	1	NA	no	NA	NA	0	0
Benin	2020-04-20	1	NA	no	NA	NA	0	0
Benin	2020-04-21	1	NA	no	NA	NA	0	0
Benin	2020-04-22	1	NA	no	NA	NA	0	0
Benin	2020-04-23	1	NA	no	NA	NA	0	0
Benin	2020-04-24	1	NA	no	NA	NA	0	0
Benin	2020-04-25	1	NA	no	NA	NA	0	0
Benin	2020-04-26	1	NA	no	NA	NA	0	0
Benin	2020-04-27	1	NA	no	NA	NA	0	0
Benin	2020-04-28	1	NA	no	NA	NA	0	0
Benin	2020-04-29	1	NA	no	NA	NA	0	0
Benin	2020-04-30	1	NA	no	NA	NA	0	0
Benin	2020-05-01	2	NA	no	NA	NA	1	0.333333333333333
Benin	2020-05-02	2	NA	no	NA	NA	0	0.333333333333333
Benin	2020-05-03	2	NA	no	NA	NA	0	0.333333333333333
Benin	2020-05-04	2	NA	no	NA	NA	0	0
Benin	2020-05-05	2	NA	no	NA	NA	0	0
Benin	2020-05-06	2	NA	no	NA	NA	0	0
Benin	2020-05-07	2	NA	no	NA	NA	0	0
Benin	2020-05-08	2	NA	no	NA	NA	0	0
Benin	2020-05-09	2	NA	no	NA	NA	0	0
Benin	2020-05-10	2	NA	no	NA	NA	0	0
Benin	2020-05-11	2	NA	no	NA	NA	0	0
Benin	2020-05-12	2	NA	no	NA	NA	0	0
Benin	2020-05-13	2	NA	no	NA	NA	0	0
Benin	2020-05-14	2	NA	no	NA	NA	0	0
Benin	2020-05-15	2	NA	no	NA	NA	0	0
Benin	2020-05-16	2	NA	yes	Benin (2)	NA	0	0
Bhutan	2020-01-22	0	NA	no	NA	NA	NA	NA
Bhutan	2020-01-23	0	NA	no	NA	NA	NA	NA
Bhutan	2020-01-24	0	NA	no	NA	NA	NA	NA
Bhutan	2020-01-25	0	NA	no	NA	NA	0	0
Bhutan	2020-01-26	0	NA	no	NA	NA	0	0
Bhutan	2020-01-27	0	NA	no	NA	NA	0	0
Bhutan	2020-01-28	0	NA	no	NA	NA	0	0
Bhutan	2020-01-29	0	NA	no	NA	NA	0	0
Bhutan	2020-01-30	0	NA	no	NA	NA	0	0
Bhutan	2020-01-31	0	NA	no	NA	NA	0	0
Bhutan	2020-02-01	0	NA	no	NA	NA	0	0
Bhutan	2020-02-02	0	NA	no	NA	NA	0	0
Bhutan	2020-02-03	0	NA	no	NA	NA	0	0
Bhutan	2020-02-04	0	NA	no	NA	NA	0	0
Bhutan	2020-02-05	0	NA	no	NA	NA	0	0
Bhutan	2020-02-06	0	NA	no	NA	NA	0	0
Bhutan	2020-02-07	0	NA	no	NA	NA	0	0
Bhutan	2020-02-08	0	NA	no	NA	NA	0	0
Bhutan	2020-02-09	0	NA	no	NA	NA	0	0
Bhutan	2020-02-10	0	NA	no	NA	NA	0	0
Bhutan	2020-02-11	0	NA	no	NA	NA	0	0
Bhutan	2020-02-12	0	NA	no	NA	NA	0	0
Bhutan	2020-02-13	0	NA	no	NA	NA	0	0
Bhutan	2020-02-14	0	NA	no	NA	NA	0	0
Bhutan	2020-02-15	0	NA	no	NA	NA	0	0
Bhutan	2020-02-16	0	NA	no	NA	NA	0	0
Bhutan	2020-02-17	0	NA	no	NA	NA	0	0
Bhutan	2020-02-18	0	NA	no	NA	NA	0	0
Bhutan	2020-02-19	0	NA	no	NA	NA	0	0
Bhutan	2020-02-20	0	NA	no	NA	NA	0	0
Bhutan	2020-02-21	0	NA	no	NA	NA	0	0
Bhutan	2020-02-22	0	NA	no	NA	NA	0	0
Bhutan	2020-02-23	0	NA	no	NA	NA	0	0
Bhutan	2020-02-24	0	NA	no	NA	NA	0	0
Bhutan	2020-02-25	0	NA	no	NA	NA	0	0
Bhutan	2020-02-26	0	NA	no	NA	NA	0	0
Bhutan	2020-02-27	0	NA	no	NA	NA	0	0
Bhutan	2020-02-28	0	NA	no	NA	NA	0	0
Bhutan	2020-02-29	0	NA	no	NA	NA	0	0
Bhutan	2020-03-01	0	NA	no	NA	NA	0	0
Bhutan	2020-03-02	0	NA	no	NA	NA	0	0
Bhutan	2020-03-03	0	NA	no	NA	NA	0	0
Bhutan	2020-03-04	0	NA	no	NA	NA	0	0
Bhutan	2020-03-05	0	NA	no	NA	NA	0	0
Bhutan	2020-03-06	0	NA	no	NA	NA	0	0
Bhutan	2020-03-07	0	NA	no	NA	NA	0	0
Bhutan	2020-03-08	0	NA	no	NA	NA	0	0
Bhutan	2020-03-09	0	NA	no	NA	NA	0	0
Bhutan	2020-03-10	0	NA	no	NA	NA	0	0
Bhutan	2020-03-11	0	NA	no	NA	NA	0	0
Bhutan	2020-03-12	0	NA	no	NA	NA	0	0
Bhutan	2020-03-13	0	NA	no	NA	NA	0	0
Bhutan	2020-03-14	0	NA	no	NA	NA	0	0
Bhutan	2020-03-15	0	NA	no	NA	NA	0	0
Bhutan	2020-03-16	0	NA	no	NA	NA	0	0
Bhutan	2020-03-17	0	NA	no	NA	NA	0	0
Bhutan	2020-03-18	0	NA	no	NA	NA	0	0
Bhutan	2020-03-19	0	NA	no	NA	NA	0	0
Bhutan	2020-03-20	0	NA	no	NA	NA	0	0
Bhutan	2020-03-21	0	NA	no	NA	NA	0	0
Bhutan	2020-03-22	0	NA	no	NA	NA	0	0
Bhutan	2020-03-23	0	NA	no	NA	NA	0	0
Bhutan	2020-03-24	0	NA	no	NA	NA	0	0
Bhutan	2020-03-25	0	NA	no	NA	NA	0	0
Bhutan	2020-03-26	0	NA	no	NA	NA	0	0
Bhutan	2020-03-27	0	NA	no	NA	NA	0	0
Bhutan	2020-03-28	0	NA	no	NA	NA	0	0
Bhutan	2020-03-29	0	NA	no	NA	NA	0	0
Bhutan	2020-03-30	0	NA	no	NA	NA	0	0
Bhutan	2020-03-31	0	NA	no	NA	NA	0	0
Bhutan	2020-04-01	0	NA	no	NA	NA	0	0
Bhutan	2020-04-02	0	NA	no	NA	NA	0	0
Bhutan	2020-04-03	0	NA	no	NA	NA	0	0
Bhutan	2020-04-04	0	NA	no	NA	NA	0	0
Bhutan	2020-04-05	0	NA	no	NA	NA	0	0
Bhutan	2020-04-06	0	NA	no	NA	NA	0	0
Bhutan	2020-04-07	0	NA	no	NA	NA	0	0
Bhutan	2020-04-08	0	NA	no	NA	NA	0	0
Bhutan	2020-04-09	0	NA	no	NA	NA	0	0
Bhutan	2020-04-10	0	NA	no	NA	NA	0	0
Bhutan	2020-04-11	0	NA	no	NA	NA	0	0
Bhutan	2020-04-12	0	NA	no	NA	NA	0	0
Bhutan	2020-04-13	0	NA	no	NA	NA	0	0
Bhutan	2020-04-14	0	NA	no	NA	NA	0	0
Bhutan	2020-04-15	0	NA	no	NA	NA	0	0
Bhutan	2020-04-16	0	NA	no	NA	NA	0	0
Bhutan	2020-04-17	0	NA	no	NA	NA	0	0
Bhutan	2020-04-18	0	NA	no	NA	NA	0	0
Bhutan	2020-04-19	0	NA	no	NA	NA	0	0
Bhutan	2020-04-20	0	NA	no	NA	NA	0	0
Bhutan	2020-04-21	0	NA	no	NA	NA	0	0
Bhutan	2020-04-22	0	NA	no	NA	NA	0	0
Bhutan	2020-04-23	0	NA	no	NA	NA	0	0
Bhutan	2020-04-24	0	NA	no	NA	NA	0	0
Bhutan	2020-04-25	0	NA	no	NA	NA	0	0
Bhutan	2020-04-26	0	NA	no	NA	NA	0	0
Bhutan	2020-04-27	0	NA	no	NA	NA	0	0
Bhutan	2020-04-28	0	NA	no	NA	NA	0	0
Bhutan	2020-04-29	0	NA	no	NA	NA	0	0
Bhutan	2020-04-30	0	NA	no	NA	NA	0	0
Bhutan	2020-05-01	0	NA	no	NA	NA	0	0
Bhutan	2020-05-02	0	NA	no	NA	NA	0	0
Bhutan	2020-05-03	0	NA	no	NA	NA	0	0
Bhutan	2020-05-04	0	NA	no	NA	NA	0	0
Bhutan	2020-05-05	0	NA	no	NA	NA	0	0
Bhutan	2020-05-06	0	NA	no	NA	NA	0	0
Bhutan	2020-05-07	0	NA	no	NA	NA	0	0
Bhutan	2020-05-08	0	NA	no	NA	NA	0	0
Bhutan	2020-05-09	0	NA	no	NA	NA	0	0
Bhutan	2020-05-10	0	NA	no	NA	NA	0	0
Bhutan	2020-05-11	0	NA	no	NA	NA	0	0
Bhutan	2020-05-12	0	NA	no	NA	NA	0	0
Bhutan	2020-05-13	0	NA	no	NA	NA	0	0
Bhutan	2020-05-14	0	NA	no	NA	NA	0	0
Bhutan	2020-05-15	0	NA	no	NA	NA	0	0
Bhutan	2020-05-16	0	NA	yes	Bhutan (0)	NA	0	0
Bolivia	2020-01-22	0	NA	no	NA	NA	NA	NA
Bolivia	2020-01-23	0	NA	no	NA	NA	NA	NA
Bolivia	2020-01-24	0	NA	no	NA	NA	NA	NA
Bolivia	2020-01-25	0	NA	no	NA	NA	0	0
Bolivia	2020-01-26	0	NA	no	NA	NA	0	0
Bolivia	2020-01-27	0	NA	no	NA	NA	0	0
Bolivia	2020-01-28	0	NA	no	NA	NA	0	0
Bolivia	2020-01-29	0	NA	no	NA	NA	0	0
Bolivia	2020-01-30	0	NA	no	NA	NA	0	0
Bolivia	2020-01-31	0	NA	no	NA	NA	0	0
Bolivia	2020-02-01	0	NA	no	NA	NA	0	0
Bolivia	2020-02-02	0	NA	no	NA	NA	0	0
Bolivia	2020-02-03	0	NA	no	NA	NA	0	0
Bolivia	2020-02-04	0	NA	no	NA	NA	0	0
Bolivia	2020-02-05	0	NA	no	NA	NA	0	0
Bolivia	2020-02-06	0	NA	no	NA	NA	0	0
Bolivia	2020-02-07	0	NA	no	NA	NA	0	0
Bolivia	2020-02-08	0	NA	no	NA	NA	0	0
Bolivia	2020-02-09	0	NA	no	NA	NA	0	0
Bolivia	2020-02-10	0	NA	no	NA	NA	0	0
Bolivia	2020-02-11	0	NA	no	NA	NA	0	0
Bolivia	2020-02-12	0	NA	no	NA	NA	0	0
Bolivia	2020-02-13	0	NA	no	NA	NA	0	0
Bolivia	2020-02-14	0	NA	no	NA	NA	0	0
Bolivia	2020-02-15	0	NA	no	NA	NA	0	0
Bolivia	2020-02-16	0	NA	no	NA	NA	0	0
Bolivia	2020-02-17	0	NA	no	NA	NA	0	0
Bolivia	2020-02-18	0	NA	no	NA	NA	0	0
Bolivia	2020-02-19	0	NA	no	NA	NA	0	0
Bolivia	2020-02-20	0	NA	no	NA	NA	0	0
Bolivia	2020-02-21	0	NA	no	NA	NA	0	0
Bolivia	2020-02-22	0	NA	no	NA	NA	0	0
Bolivia	2020-02-23	0	NA	no	NA	NA	0	0
Bolivia	2020-02-24	0	NA	no	NA	NA	0	0
Bolivia	2020-02-25	0	NA	no	NA	NA	0	0
Bolivia	2020-02-26	0	NA	no	NA	NA	0	0
Bolivia	2020-02-27	0	NA	no	NA	NA	0	0
Bolivia	2020-02-28	0	NA	no	NA	NA	0	0
Bolivia	2020-02-29	0	NA	no	NA	NA	0	0
Bolivia	2020-03-01	0	NA	no	NA	NA	0	0
Bolivia	2020-03-02	0	NA	no	NA	NA	0	0
Bolivia	2020-03-03	0	NA	no	NA	NA	0	0
Bolivia	2020-03-04	0	NA	no	NA	NA	0	0
Bolivia	2020-03-05	0	NA	no	NA	NA	0	0
Bolivia	2020-03-06	0	NA	no	NA	NA	0	0
Bolivia	2020-03-07	0	NA	no	NA	NA	0	0
Bolivia	2020-03-08	0	NA	no	NA	NA	0	0
Bolivia	2020-03-09	0	NA	no	NA	NA	0	0
Bolivia	2020-03-10	0	NA	no	NA	NA	0	0
Bolivia	2020-03-11	0	NA	no	NA	NA	0	0
Bolivia	2020-03-12	0	NA	no	NA	NA	0	0
Bolivia	2020-03-13	0	NA	no	NA	NA	0	0
Bolivia	2020-03-14	0	NA	no	NA	NA	0	0
Bolivia	2020-03-15	0	NA	no	NA	NA	0	0
Bolivia	2020-03-16	0	NA	no	NA	NA	0	0
Bolivia	2020-03-17	0	NA	no	NA	NA	0	0
Bolivia	2020-03-18	0	NA	no	NA	NA	0	0
Bolivia	2020-03-19	0	NA	no	NA	NA	0	0
Bolivia	2020-03-20	0	NA	no	NA	NA	0	0
Bolivia	2020-03-21	0	NA	no	NA	NA	0	0
Bolivia	2020-03-22	0	NA	no	NA	NA	0	0
Bolivia	2020-03-23	0	NA	no	NA	NA	0	0
Bolivia	2020-03-24	0	NA	no	NA	NA	0	0
Bolivia	2020-03-25	0	NA	no	NA	NA	0	0
Bolivia	2020-03-26	0	NA	no	NA	NA	0	0
Bolivia	2020-03-27	0	NA	no	NA	NA	0	0
Bolivia	2020-03-28	0	NA	no	NA	NA	0	0
Bolivia	2020-03-29	1	NA	no	NA	NA	1	0.333333333333333
Bolivia	2020-03-30	4	NA	no	NA	NA	3	1.33333333333333
Bolivia	2020-03-31	6	NA	no	NA	NA	2	2
Bolivia	2020-04-01	7	NA	no	NA	NA	1	2
Bolivia	2020-04-02	8	NA	no	NA	NA	1	1.33333333333333
Bolivia	2020-04-03	9	NA	no	NA	NA	1	1
Bolivia	2020-04-04	10	NA	no	NA	NA	1	1
Bolivia	2020-04-05	10	NA	no	NA	NA	0	0.666666666666667
Bolivia	2020-04-06	11	NA	no	NA	NA	1	0.666666666666667
Bolivia	2020-04-07	14	NA	no	NA	NA	3	1.33333333333333
Bolivia	2020-04-08	15	NA	no	NA	NA	1	1.66666666666667
Bolivia	2020-04-09	18	NA	no	NA	NA	3	2.33333333333333
Bolivia	2020-04-10	19	NA	no	NA	NA	1	1.66666666666667
Bolivia	2020-04-11	20	NA	no	NA	NA	1	1.66666666666667
Bolivia	2020-04-12	24	NA	no	NA	NA	4	2
Bolivia	2020-04-13	27	NA	no	NA	NA	3	2.66666666666667
Bolivia	2020-04-14	28	NA	no	NA	NA	1	2.66666666666667
Bolivia	2020-04-15	28	NA	no	NA	NA	0	1.33333333333333
Bolivia	2020-04-16	29	NA	no	NA	NA	1	0.666666666666667
Bolivia	2020-04-17	31	NA	no	NA	NA	2	1
Bolivia	2020-04-18	31	NA	no	NA	NA	0	1
Bolivia	2020-04-19	32	NA	no	NA	NA	1	1
Bolivia	2020-04-20	33	NA	no	NA	NA	1	0.666666666666667
Bolivia	2020-04-21	34	NA	no	NA	NA	1	1
Bolivia	2020-04-22	37	NA	no	NA	NA	3	1.66666666666667
Bolivia	2020-04-23	43	NA	no	NA	NA	6	3.33333333333333
Bolivia	2020-04-24	44	NA	no	NA	NA	1	3.33333333333333
Bolivia	2020-04-25	46	NA	no	NA	NA	2	3
Bolivia	2020-04-26	50	1	no	NA	6.62055335968379	4	2.33333333333333
Bolivia	2020-04-27	53	2	no	NA	7.34782608695652	3	3
Bolivia	2020-04-28	53	3	no	NA	3	0	2.33333333333333
Bolivia	2020-04-29	59	4	no	NA	5.66037735849056	6	3
Bolivia	2020-04-30	59	5	no	NA	5.66037735849056	0	2
Bolivia	2020-05-01	66	6	no	NA	5.9322033898305	7	4.33333333333333
Bolivia	2020-05-02	66	7	no	NA	5.9322033898305	0	2.33333333333333
Bolivia	2020-05-03	76	8	no	NA	7.57575757575758	10	5.66666666666667
Bolivia	2020-05-04	82	9	no	NA	11.5231259968102	6	5.33333333333333
Bolivia	2020-05-05	86	10	no	NA	6.38639281129654	4	6.66666666666667
Bolivia	2020-05-06	91	11	no	NA	5.34600113442996	5	5
Bolivia	2020-05-07	102	12	no	NA	8.9509327881421	11	6.66666666666667
Bolivia	2020-05-08	106	13	no	NA	8.00474035768154	4	6.66666666666667
Bolivia	2020-05-09	114	14	no	NA	5.73436921938587	8	7.66666666666667
Bolivia	2020-05-10	118	15	no	NA	5.52797087057266	4	5.33333333333333
Bolivia	2020-05-11	122	16	no	NA	3.44930121914957	4	5.33333333333333
Bolivia	2020-05-12	128	17	no	NA	4.15393164767991	6	4.66666666666667
Bolivia	2020-05-13	142	18	no	NA	7.92776639344263	14	8
Bolivia	2020-05-14	152	19	no	NA	8.98987676056338	10	10
Bolivia	2020-05-15	164	20	no	NA	7.46849518161601	12	12
Bolivia	2020-05-16	165	21	yes	Bolivia (165)	4.25224646983312	1	7.66666666666667
Bosnia and Herzegovina	2020-01-22	0	NA	no	NA	NA	NA	NA
Bosnia and Herzegovina	2020-01-23	0	NA	no	NA	NA	NA	NA
Bosnia and Herzegovina	2020-01-24	0	NA	no	NA	NA	NA	NA
Bosnia and Herzegovina	2020-01-25	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-01-26	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-01-27	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-01-28	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-01-29	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-01-30	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-01-31	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-01	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-02	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-03	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-04	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-05	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-06	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-07	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-08	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-09	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-10	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-11	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-12	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-13	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-14	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-15	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-16	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-17	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-18	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-19	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-20	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-21	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-22	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-23	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-24	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-25	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-26	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-27	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-28	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-02-29	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-01	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-02	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-03	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-04	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-05	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-06	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-07	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-08	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-09	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-10	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-11	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-12	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-13	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-14	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-15	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-16	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-17	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-18	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-19	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-20	0	NA	no	NA	NA	0	0
Bosnia and Herzegovina	2020-03-21	1	NA	no	NA	NA	1	0.333333333333333
Bosnia and Herzegovina	2020-03-22	1	NA	no	NA	NA	0	0.333333333333333
Bosnia and Herzegovina	2020-03-23	1	NA	no	NA	NA	0	0.333333333333333
Bosnia and Herzegovina	2020-03-24	3	NA	no	NA	NA	2	0.666666666666667
Bosnia and Herzegovina	2020-03-25	3	NA	no	NA	NA	0	0.666666666666667
Bosnia and Herzegovina	2020-03-26	3	NA	no	NA	NA	0	0.666666666666667
Bosnia and Herzegovina	2020-03-27	4	NA	no	NA	NA	1	0.333333333333333
Bosnia and Herzegovina	2020-03-28	5	NA	no	NA	NA	1	0.666666666666667
Bosnia and Herzegovina	2020-03-29	6	NA	no	NA	NA	1	1
